2025-01-01 20:46:22 - Model: SimpleCNN_11_UE
2025-01-01 20:46:22 - Learning rate: 0.001
2025-01-01 20:46:22 - Number of epochs: 64
2025-01-01 20:46:22 - Train batch size: 64
2025-01-01 20:46:22 - Test batch size: 64
2025-01-01 20:46:22 - Federated learning epochs: 30
2025-01-01 20:46:22 - Number of clients: 10
2025-01-01 20:46:27 - Before train, fl0Client4 gNB_test Accuracy  8.41 %
2025-01-01 20:46:27 - Before train, fl0Client4 client_test Accuracy  8.3 %
2025-01-01 21:45:15 - running Epoch:15, fl78Client7,avg_loss is 0.0005191583718730231
2025-01-01 21:45:15 - running Epoch:16, fl78Client7,avg_loss is 0.0004905694467531328
2025-01-01 21:45:16 - running Epoch:17, fl78Client7,avg_loss is 0.00046461633748457403
2025-01-01 21:45:17 - running Epoch:18, fl78Client7,avg_loss is 0.0004286734750892236
2025-01-01 21:45:18 - running Epoch:19, fl78Client7,avg_loss is 0.000403890442036835
2025-01-01 21:45:18 - Tweak done
2025-01-01 21:45:19 - running Epoch:20, fl78Client7,avg_loss is 0.23442098602197203
2025-01-01 21:45:20 - running Epoch:21, fl78Client7,avg_loss is 0.007568601119336436
2025-01-01 21:45:21 - running Epoch:22, fl78Client7,avg_loss is 0.0018465128160653566
2025-01-01 21:45:22 - running Epoch:23, fl78Client7,avg_loss is 0.0010870202673640384
2025-01-01 21:45:23 - running Epoch:24, fl78Client7,avg_loss is 0.0008612195649876885
2025-01-01 21:45:25 - running Epoch:25, fl78Client7,avg_loss is 0.0007323446653008202
2025-01-01 21:45:26 - running Epoch:26, fl78Client7,avg_loss is 0.0006434747846458178
2025-01-01 21:45:27 - running Epoch:27, fl78Client7,avg_loss is 0.0005785859329183881
2025-01-01 21:45:28 - running Epoch:28, fl78Client7,avg_loss is 0.0005189322815291418
2025-01-01 21:45:29 - running Epoch:29, fl78Client7,avg_loss is 0.0004754455572604261
2025-01-01 21:45:30 - running Epoch:30, fl78Client7,avg_loss is 0.0004294587610896582
2025-01-01 21:45:31 - running Epoch:31, fl78Client7,avg_loss is 0.00039560056167737217
2025-01-01 21:45:32 - running Epoch:32, fl78Client7,avg_loss is 0.0003713899167900009
2025-01-01 21:45:33 - running Epoch:33, fl78Client7,avg_loss is 0.0003403761932336065
2025-01-01 21:45:34 - running Epoch:34, fl78Client7,avg_loss is 0.00032250316908636093
2025-01-01 21:45:35 - running Epoch:35, fl78Client7,avg_loss is 0.00030064087893807957
2025-01-01 21:45:36 - running Epoch:36, fl78Client7,avg_loss is 0.00028377787135998257
2025-01-01 21:45:37 - running Epoch:37, fl78Client7,avg_loss is 0.0002643138917547627
2025-01-01 21:45:38 - running Epoch:38, fl78Client7,avg_loss is 0.00024383358419371792
2025-01-01 21:45:40 - running Epoch:39, fl78Client7,avg_loss is 0.00023128416980881998
2025-01-01 21:45:41 - running Epoch:40, fl78Client7,avg_loss is 0.00021685892191075992
2025-01-01 21:45:42 - running Epoch:41, fl78Client7,avg_loss is 0.00020884255483699372
2025-01-01 21:45:43 - running Epoch:42, fl78Client7,avg_loss is 0.00019702916232503572
2025-01-01 21:45:44 - running Epoch:43, fl78Client7,avg_loss is 0.00018306516174078165
2025-01-01 21:45:45 - running Epoch:44, fl78Client7,avg_loss is 0.00017720491892829113
2025-01-01 21:45:46 - running Epoch:45, fl78Client7,avg_loss is 0.00016792135265629291
2025-01-01 21:45:47 - running Epoch:46, fl78Client7,avg_loss is 0.00015743889875748324
2025-01-01 21:45:48 - running Epoch:47, fl78Client7,avg_loss is 0.0001486017218333392
2025-01-01 21:45:49 - running Epoch:48, fl78Client7,avg_loss is 0.0001412612026210291
2025-01-01 21:45:50 - running Epoch:49, fl78Client7,avg_loss is 0.00013888513398963863
2025-01-01 21:45:51 - running Epoch:50, fl78Client7,avg_loss is 0.0001297629943236862
2025-01-01 21:45:52 - running Epoch:51, fl78Client7,avg_loss is 0.00012376850010028487
2025-01-01 21:45:53 - running Epoch:52, fl78Client7,avg_loss is 0.00011764118571130595
2025-01-01 21:45:54 - running Epoch:53, fl78Client7,avg_loss is 0.00011301043094688425
2025-01-01 21:45:55 - running Epoch:54, fl78Client7,avg_loss is 0.00010720832796312008
2025-01-01 21:45:56 - running Epoch:55, fl78Client7,avg_loss is 0.00010386124479656603
2025-01-01 21:45:57 - running Epoch:56, fl78Client7,avg_loss is 9.954101777203746e-05
2025-01-01 21:45:58 - running Epoch:57, fl78Client7,avg_loss is 9.368320303409849e-05
2025-01-01 21:45:59 - running Epoch:58, fl78Client7,avg_loss is 9.187572914591248e-05
2025-01-01 21:46:01 - running Epoch:59, fl78Client7,avg_loss is 8.72703770980905e-05
2025-01-01 21:46:02 - running Epoch:60, fl78Client7,avg_loss is 8.22734642336204e-05
2025-01-01 21:46:03 - running Epoch:61, fl78Client7,avg_loss is 7.938509395300363e-05
2025-01-01 21:46:04 - running Epoch:62, fl78Client7,avg_loss is 7.69847413525722e-05
2025-01-01 21:46:05 - running Epoch:63, fl78Client7,avg_loss is 7.23672637832351e-05
2025-01-01 21:46:06 - After train, fl17Client7 gNB_test Accuracy  71.22 %
2025-01-01 21:46:06 - After train, fl17Client7 Test Accuracy  71.6 %
2025-01-01 21:46:07 - Before train, fl17Client9 gNB_test Accuracy  71.78 %
2025-01-01 21:46:08 - Before train, fl17Client9 client_test Accuracy  71.7 %
2025-01-01 21:46:09 - running Epoch:0, fl78Client9,avg_loss is 0.1111141128607
2025-01-01 21:46:10 - running Epoch:1, fl78Client9,avg_loss is 0.03798949745884519
2025-01-01 21:46:11 - running Epoch:2, fl78Client9,avg_loss is 0.03420144065336289
2025-01-01 21:46:12 - running Epoch:3, fl78Client9,avg_loss is 0.02752608448691383
2025-01-01 21:46:13 - running Epoch:4, fl78Client9,avg_loss is 0.05496922384393461
2025-01-01 21:46:14 - running Epoch:5, fl78Client9,avg_loss is 0.08389433449181387
2025-01-01 21:46:14 - running Epoch:6, fl78Client9,avg_loss is 0.08590348489889049
2025-01-01 21:46:15 - running Epoch:7, fl78Client9,avg_loss is 0.049350491764695865
2025-01-01 21:46:16 - running Epoch:8, fl78Client9,avg_loss is 0.021211048865103593
2025-01-01 21:46:17 - running Epoch:9, fl78Client9,avg_loss is 0.01645010021714865
2025-01-01 21:46:18 - running Epoch:10, fl78Client9,avg_loss is 0.003031879716977931
2025-01-01 21:46:19 - running Epoch:11, fl78Client9,avg_loss is 0.0015527590332129863
2025-01-01 21:46:20 - running Epoch:12, fl78Client9,avg_loss is 0.0005993870216093167
2025-01-01 21:46:21 - running Epoch:13, fl78Client9,avg_loss is 0.00027233940820707765
2025-01-01 21:46:22 - running Epoch:14, fl78Client9,avg_loss is 0.0002389016848196028
2025-01-01 21:46:23 - running Epoch:15, fl78Client9,avg_loss is 0.0002163061155580998
2025-01-01 21:46:24 - running Epoch:16, fl78Client9,avg_loss is 0.00019818833906459917
2025-01-01 21:46:24 - running Epoch:17, fl78Client9,avg_loss is 0.00019002630681284302
2025-01-01 21:46:25 - running Epoch:18, fl78Client9,avg_loss is 0.00017042901253020478
2025-01-01 21:46:26 - running Epoch:19, fl78Client9,avg_loss is 0.00015916850554587448
2025-01-01 21:46:26 - Tweak done
2025-01-01 21:46:27 - running Epoch:20, fl78Client9,avg_loss is 0.2165213835403939
2025-01-01 21:46:28 - running Epoch:21, fl78Client9,avg_loss is 0.042482881519436556
2025-01-01 21:46:29 - running Epoch:22, fl78Client9,avg_loss is 0.010558310718403812
2025-01-01 21:46:31 - running Epoch:23, fl78Client9,avg_loss is 0.0009083317233915618
2025-01-01 21:46:32 - running Epoch:24, fl78Client9,avg_loss is 0.0006359766415744737
2025-01-01 21:46:33 - running Epoch:25, fl78Client9,avg_loss is 0.0005359589233447405
2025-01-01 21:46:34 - running Epoch:26, fl78Client9,avg_loss is 0.0004785147333838918
2025-01-01 21:46:35 - running Epoch:27, fl78Client9,avg_loss is 0.0004273750229821175
2025-01-01 21:46:36 - running Epoch:28, fl78Client9,avg_loss is 0.00038955670017365934
2025-01-01 21:46:37 - running Epoch:29, fl78Client9,avg_loss is 0.00035730468553543985
2025-01-01 21:46:38 - running Epoch:30, fl78Client9,avg_loss is 0.0003266027641627802
2025-01-01 21:46:39 - running Epoch:31, fl78Client9,avg_loss is 0.000306500543219839
2025-01-01 21:46:40 - running Epoch:32, fl78Client9,avg_loss is 0.0002845793379849424
2025-01-01 21:46:41 - running Epoch:33, fl78Client9,avg_loss is 0.0002610070392919728
2025-01-01 21:46:42 - running Epoch:34, fl78Client9,avg_loss is 0.00024544474627539705
2025-01-01 21:46:43 - running Epoch:35, fl78Client9,avg_loss is 0.00023145999949531558
2025-01-01 21:46:44 - running Epoch:36, fl78Client9,avg_loss is 0.00021731863763548812
2025-01-01 21:46:45 - running Epoch:37, fl78Client9,avg_loss is 0.00020521681980875355
2025-01-01 21:46:46 - running Epoch:38, fl78Client9,avg_loss is 0.00019233315308870089
2025-01-01 21:46:47 - running Epoch:39, fl78Client9,avg_loss is 0.00017853310651568064
2025-01-01 21:46:48 - running Epoch:40, fl78Client9,avg_loss is 0.00017242761993046873
2025-01-01 21:46:49 - running Epoch:41, fl78Client9,avg_loss is 0.00016226063387047004
2025-01-01 21:46:51 - running Epoch:42, fl78Client9,avg_loss is 0.0001520746162999716
2025-01-01 21:46:52 - running Epoch:43, fl78Client9,avg_loss is 0.00014474193679383967
2025-01-01 21:46:53 - running Epoch:44, fl78Client9,avg_loss is 0.00013796255900414036
2025-01-01 21:46:54 - running Epoch:45, fl78Client9,avg_loss is 0.00013034729286291508
2025-01-01 21:46:55 - running Epoch:46, fl78Client9,avg_loss is 0.0001240041661109404
2025-01-01 21:46:56 - running Epoch:47, fl78Client9,avg_loss is 0.00011698377579417451
2025-01-01 21:46:57 - running Epoch:48, fl78Client9,avg_loss is 0.00011176281185714598
2025-01-01 21:46:58 - running Epoch:49, fl78Client9,avg_loss is 0.00010706959331895908
2025-01-01 21:46:59 - running Epoch:50, fl78Client9,avg_loss is 0.00010167465508765176
2025-01-01 21:47:00 - running Epoch:51, fl78Client9,avg_loss is 9.813411456946861e-05
2025-01-01 21:47:01 - running Epoch:52, fl78Client9,avg_loss is 9.355357450416866e-05
2025-01-01 21:47:02 - running Epoch:53, fl78Client9,avg_loss is 9.061730014752667e-05
2025-01-01 21:47:03 - running Epoch:54, fl78Client9,avg_loss is 8.64773816219089e-05
2025-01-01 21:47:04 - running Epoch:55, fl78Client9,avg_loss is 8.314499100839683e-05
2025-01-01 21:47:05 - running Epoch:56, fl78Client9,avg_loss is 7.844689497676283e-05
2025-01-01 21:47:06 - running Epoch:57, fl78Client9,avg_loss is 7.520177794941458e-05
2025-01-01 21:47:07 - running Epoch:58, fl78Client9,avg_loss is 7.216379867426025e-05
2025-01-01 21:47:09 - running Epoch:59, fl78Client9,avg_loss is 7.137574557648954e-05
2025-01-01 21:47:10 - running Epoch:60, fl78Client9,avg_loss is 6.803736136986762e-05
2025-01-01 21:47:11 - running Epoch:61, fl78Client9,avg_loss is 6.49169546071605e-05
2025-01-01 21:47:12 - running Epoch:62, fl78Client9,avg_loss is 6.137475853231794e-05
2025-01-01 21:47:13 - running Epoch:63, fl78Client9,avg_loss is 5.843295369957076e-05
2025-01-01 21:47:14 - After train, fl17Client9 gNB_test Accuracy  70.21 %
2025-01-01 21:47:15 - After train, fl17Client9 Test Accuracy  70.89999999999999 %
2025-01-01 21:47:16 - Before train, fl17Client8 gNB_test Accuracy  71.78 %
2025-01-01 21:47:16 - Before train, fl17Client8 client_test Accuracy  71.6 %
2025-01-01 21:47:17 - running Epoch:0, fl78Client8,avg_loss is 0.3006745252899731
2025-01-01 21:47:18 - running Epoch:1, fl78Client8,avg_loss is 0.09344797759593901
2025-01-01 21:47:19 - running Epoch:2, fl78Client8,avg_loss is 0.04518218854437818
2025-01-01 21:47:20 - running Epoch:3, fl78Client8,avg_loss is 0.02822700754114533
2025-01-01 21:47:21 - running Epoch:4, fl78Client8,avg_loss is 0.009321107359638415
2025-01-01 21:47:22 - running Epoch:5, fl78Client8,avg_loss is 0.0037876182226383105
2025-01-01 21:47:23 - running Epoch:6, fl78Client8,avg_loss is 0.0016033110331119145
2025-01-01 21:47:23 - running Epoch:7, fl78Client8,avg_loss is 0.0012187971755614668
2025-01-01 21:47:24 - running Epoch:8, fl78Client8,avg_loss is 0.0010307129602171953
2025-01-01 21:47:25 - running Epoch:9, fl78Client8,avg_loss is 0.0009145761664685663
2025-01-01 21:47:26 - running Epoch:10, fl78Client8,avg_loss is 0.0008370912452582034
2025-01-01 21:47:27 - running Epoch:11, fl78Client8,avg_loss is 0.0007687828376818495
2025-01-01 21:47:28 - running Epoch:12, fl78Client8,avg_loss is 0.0007157635446225258
2025-01-01 21:47:29 - running Epoch:13, fl78Client8,avg_loss is 0.0006628125118345163
2025-01-01 21:47:30 - running Epoch:14, fl78Client8,avg_loss is 0.0006192823123375449
2025-01-01 21:47:31 - running Epoch:15, fl78Client8,avg_loss is 0.0005862549506569917
2025-01-01 21:47:32 - running Epoch:16, fl78Client8,avg_loss is 0.0005417246153413118
2025-01-01 21:47:33 - running Epoch:17, fl78Client8,avg_loss is 0.0005029661815224474
2025-01-01 21:47:33 - running Epoch:18, fl78Client8,avg_loss is 0.0004819827040073851
2025-01-01 21:47:34 - running Epoch:19, fl78Client8,avg_loss is 0.00044631456943004853
2025-01-01 21:47:34 - Tweak done
2025-01-01 21:47:35 - running Epoch:20, fl78Client8,avg_loss is 0.2982218673782824
2025-01-01 21:47:37 - running Epoch:21, fl78Client8,avg_loss is 0.011789342478401016
2025-01-01 21:47:38 - running Epoch:22, fl78Client8,avg_loss is 0.0025970276991860303
2025-01-01 21:47:39 - running Epoch:23, fl78Client8,avg_loss is 0.0012046108221269766
2025-01-01 21:47:40 - running Epoch:24, fl78Client8,avg_loss is 0.0010397858885293708
2025-01-01 21:47:41 - running Epoch:25, fl78Client8,avg_loss is 0.0009098109218904961
2025-01-01 21:47:42 - running Epoch:26, fl78Client8,avg_loss is 0.0008113126040589584
2025-01-01 21:47:43 - running Epoch:27, fl78Client8,avg_loss is 0.0007346156856363427
2025-01-01 21:47:44 - running Epoch:28, fl78Client8,avg_loss is 0.0006658025782207569
2025-01-01 21:47:45 - running Epoch:29, fl78Client8,avg_loss is 0.0006245925114048009
2025-01-01 21:47:46 - running Epoch:30, fl78Client8,avg_loss is 0.0005591351857933487
2025-01-01 21:47:47 - running Epoch:31, fl78Client8,avg_loss is 0.0005168938151666824
2025-01-01 21:47:48 - running Epoch:32, fl78Client8,avg_loss is 0.0004876993656971881
2025-01-01 21:47:49 - running Epoch:33, fl78Client8,avg_loss is 0.0004460190830286592
2025-01-01 21:47:51 - running Epoch:34, fl78Client8,avg_loss is 0.00040954247484892856
2025-01-01 21:47:52 - running Epoch:35, fl78Client8,avg_loss is 0.0003861436101643345
2025-01-01 21:47:53 - running Epoch:36, fl78Client8,avg_loss is 0.0003600511593078086
2025-01-01 21:47:54 - running Epoch:37, fl78Client8,avg_loss is 0.0003416829317354279
2025-01-01 21:47:55 - running Epoch:38, fl78Client8,avg_loss is 0.00032885902936281516
2025-01-01 21:47:56 - running Epoch:39, fl78Client8,avg_loss is 0.00030639018646818646
2025-01-01 21:47:57 - running Epoch:40, fl78Client8,avg_loss is 0.0002873114034271198
2025-01-01 21:47:58 - running Epoch:41, fl78Client8,avg_loss is 0.0002673664710505076
2025-01-01 21:47:59 - running Epoch:42, fl78Client8,avg_loss is 0.0002547440732846956
2025-01-01 21:48:00 - running Epoch:43, fl78Client8,avg_loss is 0.00024350595224318625
2025-01-01 21:48:01 - running Epoch:44, fl78Client8,avg_loss is 0.00023224824257386565
2025-01-01 21:48:02 - running Epoch:45, fl78Client8,avg_loss is 0.00021630153281001162
2025-01-01 21:48:04 - running Epoch:46, fl78Client8,avg_loss is 0.00020642194228653524
2025-01-01 21:48:05 - running Epoch:47, fl78Client8,avg_loss is 0.00019899285974974237
2025-01-01 21:48:06 - running Epoch:48, fl78Client8,avg_loss is 0.00018704725028593328
2025-01-01 21:48:07 - running Epoch:49, fl78Client8,avg_loss is 0.00017758871381144524
2025-01-01 21:48:08 - running Epoch:50, fl78Client8,avg_loss is 0.00017083548125442519
2025-01-01 21:48:09 - running Epoch:51, fl78Client8,avg_loss is 0.00016432819853734248
2025-01-01 21:48:10 - running Epoch:52, fl78Client8,avg_loss is 0.0001567312587373831
2025-01-01 21:48:11 - running Epoch:53, fl78Client8,avg_loss is 0.00015184608952339762
2025-01-01 21:48:12 - running Epoch:54, fl78Client8,avg_loss is 0.0001435622719707427
2025-01-01 21:48:13 - running Epoch:55, fl78Client8,avg_loss is 0.00013601681523509854
2025-01-01 21:48:14 - running Epoch:56, fl78Client8,avg_loss is 0.00013126536831333408
2025-01-01 21:48:15 - running Epoch:57, fl78Client8,avg_loss is 0.00012579913651924345
2025-01-01 21:48:16 - running Epoch:58, fl78Client8,avg_loss is 0.00012115308308688028
2025-01-01 21:48:17 - running Epoch:59, fl78Client8,avg_loss is 0.00011533340231052753
2025-01-01 21:48:18 - running Epoch:60, fl78Client8,avg_loss is 0.0001108592078719683
2025-01-01 21:48:20 - running Epoch:61, fl78Client8,avg_loss is 0.00010513466899099029
2025-01-01 21:48:21 - running Epoch:62, fl78Client8,avg_loss is 0.00010121556979241557
2025-01-01 21:48:22 - running Epoch:63, fl78Client8,avg_loss is 9.700104198565919e-05
2025-01-01 21:48:23 - After train, fl17Client8 gNB_test Accuracy  70.85000000000001 %
2025-01-01 21:48:23 - After train, fl17Client8 Test Accuracy  70.5 %
2025-01-01 21:48:23 - get all clients models ready
2025-01-01 21:48:23 - model prunning done
2025-01-01 21:48:24 - -----fl17merged_model Test Accuracy  71.22 %-----
2025-01-01 21:48:26 - Before train, fl18Client8 gNB_test Accuracy  71.22 %
2025-01-01 21:48:26 - Before train, fl18Client8 client_test Accuracy  71.7 %
2025-01-01 21:48:27 - running Epoch:0, fl78Client8,avg_loss is 0.18207802635299253
2025-01-01 21:48:28 - running Epoch:1, fl78Client8,avg_loss is 0.05122716897727238
2025-01-01 21:48:29 - running Epoch:2, fl78Client8,avg_loss is 0.02215567142172139
2025-01-01 21:48:30 - running Epoch:3, fl78Client8,avg_loss is 0.023361596376104635
2025-01-01 21:48:31 - running Epoch:4, fl78Client8,avg_loss is 0.012868559178071027
2025-01-01 21:48:32 - running Epoch:5, fl78Client8,avg_loss is 0.006935146531160874
2025-01-01 21:48:33 - running Epoch:6, fl78Client8,avg_loss is 0.005852819064520063
2025-01-01 21:48:33 - running Epoch:7, fl78Client8,avg_loss is 0.03705099302924627
2025-01-01 21:48:34 - running Epoch:8, fl78Client8,avg_loss is 0.24794237028005756
2025-01-01 21:48:35 - running Epoch:9, fl78Client8,avg_loss is 0.25229086811783946
2025-01-01 21:48:36 - running Epoch:10, fl78Client8,avg_loss is 0.05735147436727074
2025-01-01 21:48:37 - running Epoch:11, fl78Client8,avg_loss is 0.020045887511606693
2025-01-01 21:48:38 - running Epoch:12, fl78Client8,avg_loss is 0.026814543986928802
2025-01-01 21:48:39 - running Epoch:13, fl78Client8,avg_loss is 0.00793326820380974
2025-01-01 21:48:40 - running Epoch:14, fl78Client8,avg_loss is 0.0017037813579722579
2025-01-01 21:48:41 - running Epoch:15, fl78Client8,avg_loss is 0.0006787210700685701
2025-01-01 21:48:42 - running Epoch:16, fl78Client8,avg_loss is 0.000498614831059645
2025-01-01 21:48:43 - running Epoch:17, fl78Client8,avg_loss is 0.00044184038249769875
2025-01-01 21:48:43 - running Epoch:18, fl78Client8,avg_loss is 0.00039096076234503165
2025-01-01 21:48:44 - running Epoch:19, fl78Client8,avg_loss is 0.00035387123836376824
2025-01-01 21:48:44 - Tweak done
2025-01-01 21:48:45 - running Epoch:20, fl78Client8,avg_loss is 0.1049815571584733
2025-01-01 21:48:46 - running Epoch:21, fl78Client8,avg_loss is 0.018016242142177268
2025-01-01 21:48:48 - running Epoch:22, fl78Client8,avg_loss is 0.003125430620054396
2025-01-01 21:48:49 - running Epoch:23, fl78Client8,avg_loss is 0.0008783616656820655
2025-01-01 21:48:50 - running Epoch:24, fl78Client8,avg_loss is 0.0006460789217145029
2025-01-01 21:48:51 - running Epoch:25, fl78Client8,avg_loss is 0.000551715519543018
2025-01-01 21:48:52 - running Epoch:26, fl78Client8,avg_loss is 0.0004842177663761769
2025-01-01 21:48:53 - running Epoch:27, fl78Client8,avg_loss is 0.00042617000153883587
2025-01-01 21:48:54 - running Epoch:28, fl78Client8,avg_loss is 0.0003853626597136306
2025-01-01 21:48:55 - running Epoch:29, fl78Client8,avg_loss is 0.00034674172086311103
2025-01-01 21:48:56 - running Epoch:30, fl78Client8,avg_loss is 0.00031638071278060044
2025-01-01 21:48:57 - running Epoch:31, fl78Client8,avg_loss is 0.0002946543375666023
2025-01-01 21:48:58 - running Epoch:32, fl78Client8,avg_loss is 0.0002675483239404975
2025-01-01 21:48:59 - running Epoch:33, fl78Client8,avg_loss is 0.00024640370533165015
